filename,s_sharp,s_comp,raw_score,rating,vetoed,veto_reason,n_detections,burst_group
_DSC8383.JPG,0.399012,0.860578,2.749963,-1,1,raw=2.750 < min_raw=3.100 (cut penalty applied? False),1,341
_DSC8384.JPG,0.545395,0.550452,1.594222,-1,1,raw=1.594 < min_raw=3.100 (cut penalty applied? True),1,341
_DSC8385.JPG,0.644494,0.838178,3.062187,-1,1,raw=3.062 < min_raw=3.100 (cut penalty applied? False),1,342
_DSC8386.JPG,0.583716,0.863624,2.434635,-1,1,raw=2.435 < min_raw=3.100 (cut penalty applied? True),1,342
_DSC8387.JPG,1.000000,0.937414,3.843534,3,0,,1,342
_DSC8388.JPG,1.000000,0.743496,3.358741,1,0,,1,342
_DSC8389.JPG,1.000000,0.830805,3.577012,2,0,,1,342
_DSC8390.JPG,1.000000,0.873756,3.684389,2,0,,1,342
_DSC8391.JPG,0.690472,0.901251,3.288836,1,0,,1,342
_DSC8392.JPG,0.320257,0.946562,2.846789,-1,1,raw=2.847 < min_raw=3.100 (cut penalty applied? False),2,342
_DSC8393.JPG,0.353614,0.799608,2.529439,-1,1,raw=2.529 < min_raw=3.100 (cut penalty applied? False),1,343
_DSC8394.JPG,0.209144,0.715316,1.502007,-1,1,raw=1.502 < min_raw=3.100 (cut penalty applied? True),1,343
_DSC8395.JPG,0.441591,0.759116,2.560177,-1,1,raw=2.560 < min_raw=3.100 (cut penalty applied? False),2,343
_DSC8396.JPG,0.326532,0.772944,2.422158,-1,1,raw=2.422 < min_raw=3.100 (cut penalty applied? False),1,343
_DSC8397.JPG,0.565059,0.833394,2.931073,-1,1,raw=2.931 < min_raw=3.100 (cut penalty applied? False),2,343
_DSC8398.JPG,0.789163,0.926930,3.501068,2,0,,2,343
_DSC8399.JPG,1.000000,0.974252,3.935629,3,0,,1,343
_DSC8400.JPG,1.000000,0.700063,3.250157,1,0,,1,343
_DSC8401.JPG,0.534505,0.764556,2.713148,-1,1,raw=2.713 < min_raw=3.100 (cut penalty applied? False),2,343
_DSC8402.JPG,0.516226,0.872304,2.955099,-1,1,raw=2.955 < min_raw=3.100 (cut penalty applied? False),1,343
_DSC8403.JPG,0.620252,0.923433,3.238960,1,0,,1,343
